tax.Kingdom,tax.Supergroup,tax.Division,tax.Class,tax.Order,tax.Family,tax.Genus,tax.Species,boot.Kingdom,boot.Supergroup,boot.Division,boot.Class,boot.Order,boot.Family,boot.Genus,boot.Species
Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_parkeae,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissuridae_X,Ventrifissuridae_X_sp.,100,100,100,83,82,82,82,82
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_R,Strombidiidae_R_X,Strombidiidae_R_X_sp.,100,100,100,100,100,100,63,63
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Pseudofabriciola,Pseudofabriciola_quasiincisura,100,100,100,95,95,95,54,38
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.,100,100,100,100,92,41,41,41
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,100,100,87,39,34,34,34
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_pseudocostatum,100,100,100,100,100,100,100,75
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Polydora,Polydora_sp.,100,100,100,100,100,100,100,93
Eukaryota,Stramenopiles,Sagenista,MAST-4,MAST-4B,MAST-4B_X,MAST-4B_XX,MAST-4B_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,96,91,91
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Cerataulina,Cerataulina_pelagica,100,100,100,100,100,100,69,69
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_sp.,100,100,100,100,64,33,33,16
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_polylepis,100,100,100,100,100,100,100,77
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_08,Tintinnopsis_08,Tintinnopsis_subacuta,100,100,100,100,100,99,99,99
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_cordatum,100,100,100,100,58,58,58,52
Eukaryota,Stramenopiles,Pseudofungi,Pirsonia_Clade,Pirsonia_Clade_X,Pirsonia_Clade_XX,Pirsonia_Clade__XXX,Pirsonia_Clade__XXX_sp.,100,100,99,99,99,99,54,54
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Naiadinium,Naiadinium_polonicum,100,100,100,100,78,52,28,28
Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Chondrus,Chondrus_crispus,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Ascidiacea,Molgula,Molgula_manhattensis,100,100,100,100,100,100,100,98
Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Schottera,Schottera_nicaeensis,100,100,100,100,100,100,40,40
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-I,Chrysophyceae_Clade-I_X,Chrysophyceae_Clade-I_X_sp.,100,100,100,100,100,69,69,69
Eukaryota,Opisthokonta,Mesomycetozoa,Ichthyosporea,Ichthyosphonida,Abeoformidae_Group_MAIP_1,Abeoformidae_Group_MAIP_1_X,Abeoformidae_Group_MAIP_1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellatea_X_Group_L,Choanoflagellatea_X_Group_L_X,Choanoflagellatea_X_Group_L_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_nei/rotundata,100,100,100,100,96,96,96,96
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-32,Dino-Group-II-Clade-32_X,Dino-Group-II-Clade-32_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_K,Strombidiidae_K_X,Strombidiidae_K_X_sp.,100,100,100,100,100,59,59,59
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_sp.,100,100,100,100,100,100,100,96
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomastix,Thaumatomastix_salina,100,100,100,100,100,100,100,96
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Craspedida,Monosigidae_Group_B,Monosigidae_Group_B_X,Monosigidae_Group_B_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_dorsalisulcum,100,100,100,100,100,98,95,69
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Trematoda,Digenea,Choanocotyle,Choanocotyle_hobbsi,100,100,100,100,100,100,20,11
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Plagioselmis,Plagioselmis_prolonga,100,100,100,100,100,100,85,85
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Islandinium,Islandinium_tricingulatum,100,100,100,100,100,100,100,48
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Cymbomonas,Cymbomonas_tetramitiformis,100,100,99,99,99,99,73,73
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Canuella,Canuella_perplexa,100,100,100,100,100,100,98,98
Eukaryota,Stramenopiles,Sagenista,MAST-10,MAST-10_X,MAST-10_XX,MAST-10_XXX,MAST-10_XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,99,96,96
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,99,99,99
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_F,Strombidium_F,Strombidium_F_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax_spinifera,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Hydrallmania,Hydrallmania_falcata,100,100,100,100,100,100,47,47
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_sp.,100,100,100,100,100,100,100,95
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissuridae_X,Ventrifissuridae_X_sp.,100,100,100,96,96,96,96,96
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.,100,100,100,100,100,99,99,99
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Sabella,Sabella_pavonina,100,100,100,98,98,98,25,20
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_obliqua,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma,Rhogostoma_minus,100,98,98,70,61,39,33,29
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Islandinium,Islandinium_tricingulatum,100,100,100,100,100,100,100,64
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Harpacticus,Harpacticus_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,100,100,43,43,43,43,43
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Atrochromadora,Atrochromadora_microlaima,100,100,100,100,100,81,49,49
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Alteuthellopsis,Alteuthellopsis_sp.,100,100,100,100,100,100,62,62
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_sp.,100,100,100,100,100,100,95,67
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.,100,100,100,100,90,90,90,89
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,99,99,99
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,100,100,66,66,66,66,66
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Pseudofungi,Pirsonia_Clade,Pirsonia_Clade_X,Pirsonia_Clade_XX,Pirsonia_Clade__XXX,Pirsonia_Clade__XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Chrysophyceae_Clade-F_X,Chrysophyceae_Clade-F_X_sp.,100,100,100,100,100,100,44,44
Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gracilariales,Gracilariales_X,Gracilaria,Gracilaria_sp.,100,100,100,100,100,100,100,64
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.,100,100,100,100,92,92,92,91
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,Stephanoecidae_Group_H_X_sp.,100,100,100,100,100,98,86,86
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_trinitatum,100,100,100,100,33,24,23,22
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_curvisetus_2a,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,50,50,50,50
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_05,Tintinnopsis_05,Tintinnopsis_tubulosoides,100,100,100,100,100,98,98,98
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis,100,100,100,100,100,100,99,99
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulales,Labyrinthulaceae,Labyrinthulaceae_X,Labyrinthulaceae_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Nemertea,Nemertea_X,Nemertea_XX,Micrura,Micrura_purpurea,100,100,100,100,100,100,34,32
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_elegans,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_05,Tintinnopsis_05,Tintinnopsis_tubulosoides,100,100,100,100,100,99,99,99
Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Coelomomyces,Coelomomyces_stegomyiae,100,51,6,4,4,4,4,4
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-H,Chrysophyceae_Clade-H_X,Chrysophyceae_Clade-H_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-32,Dino-Group-II-Clade-32_X,Dino-Group-II-Clade-32_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Archaeperidinium,Archaeperidinium_minutum,100,100,100,100,100,100,100,64
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,Alexandrium_ostenfeldii,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,Dasya_baillouviana,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryomonadida_X,Cryomonadida_XX,Cryomonadida_XX_sp.,100,100,100,100,100,94,94,94
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Thalassionema,Thalassionema_frauenfeldii,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_pseudocostatum,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_R,Strombidium_R,Strombidium_R_sp.,100,100,100,100,100,100,100,86
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Picochlorum,Picochlorum_sp.,100,100,100,100,100,100,98,98
Eukaryota,Archaeplastida,Chlorophyta,Pedinophyceae,Marsupiomonadales,Marsupiomonadaceae,Marsupiomonas,Marsupiomonas_pelliculata,100,100,100,98,98,98,98,54
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Attheyella,Attheyella_crassa,100,100,100,100,100,100,32,32
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Scrippsiella,Scrippsiella_acuminata,100,100,100,100,86,85,68,68
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_bipes,100,100,100,100,100,100,100,92
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,100,97,97,97,97,61,61,61
Eukaryota,Stramenopiles,Sagenista,MAST-4,MAST-4E,MAST-4E_X,MAST-4E_XX,MAST-4E_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Hydrallmania,Hydrallmania_falcata,100,100,100,100,100,100,47,47
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliformidae_X,Botuliformidae_X_sp.,100,100,100,100,100,96,96,96
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,98,98,98
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_sp.,100,100,100,100,100,99,99,98
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas_clade_B3,100,100,100,100,100,100,100,93
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis,100,100,100,100,100,100,89,89
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,86,86,86,86
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Archaeperidinium,Archaeperidinium_minutum,100,100,100,100,100,100,100,62
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,Polykrikos_kofoidii,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,Bonamia,Bonamia_perspora,100,100,100,100,100,100,58,58
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_pseudocostatum,100,100,100,100,100,100,100,64
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,46,46,46,46
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,100,96,96
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_4,Didiniidae,Didiniidae_X,Didiniidae_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Cyclotella,Cyclotella_striata,100,100,100,100,100,100,100,43
Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Parvilucifera-group,Parvilucifera,Parvilucifera_infectans,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_decipiens,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Itunella,Itunella_muelleri,100,100,100,100,100,100,26,26
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.,100,100,100,100,49,37,34,34
Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachnida,Minorisa-lineage,Minorisa-lineage_X,Minorisa-lineage_X_sp.,100,100,100,100,100,96,96,96
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-46,Dino-Group-II-Clade-46_X,Dino-Group-II-Clade-46_X_sp.,100,67,66,52,52,25,25,25
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Navicula,Navicula_lanceolata,100,100,100,100,100,100,100,77
Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia_schneideri,100,100,100,100,100,100,80,80
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Minutocellus,Minutocellus_polymorphus,100,100,100,100,100,100,47,47
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidales_X,Rhipilia,Rhipilia_nigrescens,100,44,44,42,42,42,17,17
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage_X,CCW10-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-C,Chrysophyceae_Clade-C_X,Chrysophyceae_Clade-C_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,47,47,47,47
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Dicrateria,Dicrateria_rotunda,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Amphora,Amphora_sulcata,100,100,100,100,100,80,17,13
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_sp.,100,100,100,100,100,100,100,99
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas-lineage_X,Cryothecomonas-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_brevis_3,100,100,100,99,99,79,69,17
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Bispinodinium,Bispinodinium_angelaceum,100,38,21,21,10,10,6,6
Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Pythium,Pythium_aquatile,100,95,92,92,92,41,26,4
Eukaryota,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,100,100,100,99,99,99,99,99
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.,100,100,100,100,100,100,47,47
Eukaryota,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,Ascomorpha,Ascomorpha_ovalis,100,100,100,100,100,100,19,19
